# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_model
# start_datetime = 2026-04-03 14:38:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = player_data.json
# init = 2 (Default)
# random
#   seed = 1525752240 (Default)
# output
#   file = player_data_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 2
# stanc_version = stanc3 v2.38.0-77-g002979f
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3,theta.4
# Adaptation terminated
# Step size = 0.652234
# Diagonal elements of inverse mass matrix:
# 0.0497907, 0.360279, 0.0129089, 0.0121742, 0.00838909, 0.00641804
-1061.9241,0.97966337,0.6522339,3,7,0,1063.8335,0.33040035,17.93185,0.2798755,0.27225163,0.3152115,0.32430716
-1065.2017,0.76003214,0.6522339,2,7,0,1068.0664,0.3024243,15.829603,0.22369103,0.29958469,0.28988061,0.27469472
-1065.0116,0.95568668,0.6522339,3,7,0,1069.0224,0.23668707,30.338019,0.30778085,0.2651431,0.31264808,0.33792351
-1065.7439,0.63971442,0.6522339,3,7,0,1069.3084,0.35740043,8.8654101,0.2251856,0.27578109,0.29224511,0.275956
-1062.6224,0.93261876,0.6522339,3,7,0,1068.3544,0.32073315,26.28922,0.28953472,0.25708926,0.33583453,0.30658106
-1064.6718,0.89006745,0.6522339,3,7,0,1066.7423,0.24262552,55.152566,0.24556652,0.24533708,0.33074178,0.31858475
-1062.4097,1,0.6522339,3,7,0,1065.63,0.26060727,25.473329,0.23807256,0.24973218,0.31823181,0.32371629
-1068.5064,0.68069941,0.6522339,2,7,0,1069.5551,0.40042922,8.7583937,0.27580176,0.29659155,0.24985203,0.29428055
-1063.8248,0.89969449,0.6522339,2,3,0,1071.8862,0.35650253,15.618892,0.30640918,0.27378543,0.28751779,0.32340398
-1062.1245,0.99236322,0.6522339,3,7,0,1065.0715,0.24728778,41.180964,0.24626189,0.27383029,0.31527321,0.29076079
-1065.6908,0.81144233,0.6522339,3,7,0,1067.229,0.3626138,7.675673,0.29026517,0.26585125,0.30531797,0.34780086
-1064.6448,1,0.6522339,3,7,0,1066.1397,0.37372617,6.959351,0.27930313,0.26957826,0.30271546,0.33608239
-1063.2737,0.91934364,0.6522339,3,7,0,1067.4643,0.20624912,17.138644,0.25665288,0.27157943,0.3009221,0.27794357
-1063.0047,0.9443866,0.6522339,3,7,0,1066.0222,0.36318604,18.477071,0.29009806,0.25361605,0.31140256,0.32228889
-1063.1196,0.90789859,0.6522339,3,7,0,1065.8672,0.26589015,23.618309,0.29082058,0.30481935,0.2832095,0.30512004
-1063.9198,0.97452467,0.6522339,3,7,0,1065.075,0.30547131,28.980694,0.25632085,0.2274633,0.33587078,0.30992352
-1064.4299,0.63267038,0.6522339,2,7,0,1069.3526,0.19271931,7.230341,0.28448864,0.25393692,0.29822609,0.29228723
-1062.6485,0.97136017,0.6522339,3,7,0,1065.9096,0.21982588,24.566728,0.23293826,0.27461517,0.30723026,0.2970792
-1063.9403,0.93562047,0.6522339,3,7,0,1065.0875,0.35418446,22.020107,0.31700409,0.26577063,0.29139014,0.29929088
-1064.3694,0.97432444,0.6522339,3,7,0,1066.9498,0.27632786,17.729635,0.20863289,0.28895255,0.30306833,0.29293747
-1061.9266,0.98542828,0.6522339,3,7,0,1066.2554,0.25663419,23.417938,0.27923586,0.27475791,0.2768898,0.30925265
-1063.5124,0.90881121,0.6522339,2,7,0,1064.1925,0.26051507,34.434003,0.27266386,0.28374042,0.26622205,0.3268461
-1062.9323,0.99440904,0.6522339,3,7,0,1064.674,0.26402258,14.686173,0.24747448,0.2501693,0.32427781,0.28371075
-1063.8163,0.95241467,0.6522339,3,7,0,1066.1386,0.26531833,14.108675,0.29315212,0.29183469,0.28456348,0.33043569
-1063.2334,0.95355449,0.6522339,3,7,0,1067.0619,0.24259781,32.216565,0.23835971,0.24886448,0.32098346,0.2801771
-1065.2137,0.85997302,0.6522339,3,7,0,1068.2059,0.21736125,7.6894428,0.29355489,0.27349725,0.28267585,0.33116327
-1061.8016,0.95621304,0.6522339,3,7,0,1067.1561,0.26937371,38.408567,0.2314651,0.26069587,0.29644081,0.30194767
-1062.8821,0.93480499,0.6522339,3,7,0,1064.2343,0.29510612,20.005522,0.25582952,0.31168457,0.29822008,0.29168285
-1061.274,0.965435,0.6522339,2,3,0,1064.0382,0.31104069,16.190783,0.25797828,0.276429,0.3054461,0.29945366
-1061.5885,0.9799527,0.6522339,3,7,0,1062.1734,0.2820061,42.420071,0.28057673,0.2445658,0.30192441,0.30469892
-1060.8164,0.86370139,0.6522339,2,3,0,1063.6446,0.28727261,22.62803,0.2680968,0.28165618,0.30027473,0.30678628
-1061.159,0.98349588,0.6522339,3,7,0,1061.4649,0.28506305,36.843467,0.27134809,0.24802629,0.30785988,0.30044335
-1063.5517,0.7420347,0.6522339,2,3,0,1065.6903,0.28800309,27.939518,0.32259779,0.28030517,0.29157367,0.29783774
-1061.3485,0.87388256,0.6522339,3,7,0,1067.3602,0.32502284,27.548417,0.24967026,0.2750956,0.30858318,0.31320338
-1061.8548,0.88909837,0.6522339,3,7,0,1064.6472,0.22737374,23.905467,0.27540388,0.25595185,0.29491922,0.29693283
-1063.9013,0.88051386,0.6522339,3,7,0,1064.4557,0.26023937,38.1995,0.26125323,0.26863954,0.33572518,0.33640118
-1063.8477,0.99754535,0.6522339,3,7,0,1066.4608,0.22182735,14.695882,0.25918434,0.24539974,0.2668773,0.29917603
-1062.4971,0.93283339,0.6522339,2,7,0,1067.2403,0.27614624,45.256231,0.25829802,0.30392875,0.31409262,0.31199761
-1062.561,0.72855275,0.6522339,3,7,0,1065.357,0.34751669,11.873442,0.26056456,0.27401576,0.30398595,0.28882934
-1062.352,0.97708088,0.6522339,3,7,0,1064.0191,0.24691158,48.191449,0.25251255,0.27185211,0.30382597,0.32114803
-1061.426,0.84739723,0.6522339,2,3,0,1066.6705,0.3216587,35.320567,0.26088963,0.26582852,0.28980358,0.30571186
-1063.6821,0.91377094,0.6522339,2,7,0,1064.6842,0.26883038,24.400007,0.26776031,0.2453024,0.29894463,0.34785248
-1065.4744,0.93437203,0.6522339,3,7,0,1066.8213,0.27702889,24.65792,0.22958082,0.28378129,0.31712519,0.25888265
-1066.4744,0.94987027,0.6522339,3,7,0,1069.7054,0.26909539,30.49863,0.31791739,0.22902719,0.2836561,0.33715775
-1063.0318,0.94975132,0.6522339,3,7,0,1069.015,0.29050515,62.529235,0.30174177,0.25980201,0.31217041,0.31151153
-1063.1724,0.96971703,0.6522339,3,7,0,1065.0729,0.26636646,7.7815589,0.24966048,0.26202417,0.29399273,0.28806037
-1063.514,0.92538568,0.6522339,3,7,0,1066.9451,0.30709329,77.254202,0.28416338,0.27595829,0.31419308,0.32265652
-1061.4913,0.68611427,0.6522339,2,3,0,1066.9509,0.28686654,28.407113,0.28975738,0.2897501,0.3036387,0.30234181
-1062.3586,0.94001726,0.6522339,3,7,0,1063.6286,0.30103663,19.143433,0.29608529,0.25091158,0.32095714,0.29807987
-1065.0563,0.87837771,0.6522339,3,7,0,1066.2254,0.29341571,35.143927,0.31006698,0.2208091,0.2908071,0.31155059
-1063.441,0.99454889,0.6522339,2,3,0,1066.1661,0.32947186,35.771704,0.29760077,0.23878528,0.2900334,0.30953859
-1063.1376,1,0.6522339,3,7,0,1064.6749,0.23986591,18.736795,0.23269359,0.29686354,0.31503863,0.30292552
-1062.3693,0.98514892,0.6522339,3,7,0,1064.1901,0.27536349,28.181705,0.30265918,0.24653723,0.29478996,0.31162891
-1066.2344,0.75882875,0.6522339,3,7,0,1069.386,0.32665802,25.327926,0.24109942,0.24993117,0.34556083,0.34745046
-1067.9428,0.91976225,0.6522339,3,7,0,1072.1183,0.34162654,13.53274,0.28815739,0.28684509,0.25716406,0.26534489
-1066.1379,0.96763189,0.6522339,3,7,0,1072.1024,0.31002973,4.6455723,0.24631671,0.24909587,0.2659584,0.30840435
-1063.627,0.95588851,0.6522339,3,7,0,1067.7924,0.34797313,29.583712,0.25764443,0.27781141,0.34458735,0.31457899
-1063.9821,0.98858104,0.6522339,3,7,0,1066.9062,0.22008403,21.147664,0.26156959,0.25127694,0.26174879,0.29397834
-1064.1186,0.96585178,0.6522339,3,7,0,1067.7472,0.23443358,9.5091488,0.25242899,0.27563422,0.34039058,0.30763274
-1063.013,0.81737084,0.6522339,3,7,0,1070.4865,0.29480843,22.646277,0.281353,0.25365526,0.26503601,0.3025242
-1063.5708,0.87440941,0.6522339,2,7,0,1066.6163,0.2067458,22.046557,0.26924473,0.25693511,0.26978091,0.29736457
-1063.9274,0.82089963,0.6522339,3,7,0,1068.3388,0.38366368,11.651282,0.24628416,0.27014267,0.32982549,0.3024305
-1063.0911,0.84949317,0.6522339,3,7,0,1068.4702,0.23465399,45.118531,0.27731632,0.25821428,0.27462024,0.30575352
-1063.9691,0.91881798,0.6522339,3,7,0,1066.7372,0.27644192,7.4900632,0.25447953,0.28485138,0.33464368,0.30611343
-1064.1446,0.98483083,0.6522339,3,7,0,1066.4725,0.33950862,16.556383,0.27616231,0.26602759,0.27460835,0.33964223
-1064.4064,0.93457837,0.6522339,3,7,0,1067.7857,0.34044362,18.88111,0.22411389,0.23988707,0.31856139,0.29816978
-1063.3306,0.99446123,0.6522339,3,7,0,1066.4974,0.3319477,15.734217,0.24217275,0.24863011,0.33233156,0.31495431
-1062.3866,0.99558112,0.6522339,3,7,0,1065.5174,0.28339265,35.02467,0.28814604,0.28336754,0.2739938,0.2979702
-1062.016,0.91986029,0.6522339,3,7,0,1064.5909,0.33834586,32.063021,0.25860251,0.27771251,0.32371518,0.31527377
-1063.2763,0.75210499,0.6522339,3,7,0,1064.9487,0.20992045,13.516873,0.26229868,0.25259209,0.27837879,0.29298244
-1063.9269,0.86970308,0.6522339,3,7,0,1067.1734,0.36598759,40.99797,0.26838319,0.28043233,0.32927552,0.32139445
-1061.5457,1,0.6522339,3,7,0,1064.4935,0.28551446,32.164752,0.27593441,0.2663717,0.31664574,0.32712709
-1063.7101,0.82543791,0.6522339,3,7,0,1065.1435,0.19842388,11.560288,0.24335865,0.24666298,0.31487837,0.2947436
-1062.0552,0.92554556,0.6522339,2,7,0,1065.8608,0.26714858,24.421839,0.28526723,0.28170053,0.32471579,0.29408988
-1064.0606,0.91866207,0.6522339,3,7,0,1065.2242,0.26268133,39.474231,0.22864015,0.26232258,0.26324947,0.29353081
-1063.9205,0.98978636,0.6522339,3,7,0,1065.2111,0.22683898,37.571557,0.22699629,0.26504733,0.27161871,0.29778959
-1063.2962,0.99678839,0.6522339,3,7,0,1064.5986,0.33739001,18.822074,0.30382547,0.25807775,0.32991437,0.30390428
-1064.3107,0.920987,0.6522339,3,7,0,1067.2116,0.31557764,23.814186,0.26379552,0.31455939,0.32925738,0.33229081
-1064.2153,0.9772917,0.6522339,3,7,0,1066.693,0.25184566,46.753835,0.23568636,0.24832459,0.29850472,0.26821275
-1063.8556,0.96362699,0.6522339,2,3,0,1065.9338,0.24458748,31.814649,0.22537024,0.23668176,0.31099393,0.28433137
-1064.5161,0.99354884,0.6522339,3,7,0,1066.2845,0.24844337,24.446086,0.20699475,0.24334765,0.31019136,0.29715623
-1062.8491,0.98926572,0.6522339,3,7,0,1065.9264,0.31244834,24.458779,0.31569313,0.2671175,0.30390537,0.3178037
-1062.6314,0.85494398,0.6522339,3,7,0,1067.2054,0.22756487,13.268364,0.24082353,0.24967454,0.29132063,0.30529822
-1060.783,0.92228182,0.6522339,3,7,0,1066.0145,0.28933926,39.539362,0.2740981,0.26827943,0.30896257,0.30600178
-1060.7279,0.97830669,0.6522339,3,7,0,1061.4567,0.29135649,22.415518,0.2577682,0.2690374,0.29698719,0.30518004
-1062.0139,0.8765074,0.6522339,2,7,0,1063.7619,0.33231971,13.931135,0.27025662,0.27178155,0.28740451,0.31427067
-1063.0903,0.75160669,0.6522339,3,7,0,1067.9735,0.28642762,54.08808,0.29053743,0.29379191,0.31361875,0.28553884
-1063.1524,0.95519685,0.6522339,2,3,0,1064.9476,0.28810713,30.545216,0.27558894,0.31529365,0.29831553,0.28822198
-1062.6878,0.94251759,0.6522339,3,7,0,1065.7727,0.24128258,20.209439,0.24650814,0.23139416,0.29478485,0.30867977
-1062.9945,0.9251942,0.6522339,3,7,0,1065.589,0.36992122,18.254231,0.28674246,0.28863841,0.30874229,0.3220168
-1061.8665,0.94025179,0.6522339,3,7,0,1064.5622,0.29222299,56.637842,0.25840332,0.28242649,0.31367501,0.31374294
-1061.0011,1,0.6522339,3,7,0,1062.0951,0.26266283,28.368126,0.27551555,0.25985886,0.29137405,0.30712441
-1067.6277,0.70023541,0.6522339,2,7,0,1069.1751,0.34610496,81.529374,0.29647691,0.27932772,0.29416474,0.34582373
-1061.2567,1,0.6522339,2,7,0,1069.5248,0.31155934,31.813246,0.26796078,0.27928495,0.30292576,0.32415089
-1065.6625,0.70885274,0.6522339,3,7,0,1067.5247,0.23984784,32.401171,0.23160739,0.21163037,0.31790245,0.29901244
-1061.9778,0.95596861,0.6522339,3,7,0,1068.3617,0.28983316,31.214403,0.24392936,0.28503907,0.28173102,0.3170396
-1063.8325,0.87023305,0.6522339,3,7,0,1065.525,0.23549955,12.847042,0.25204117,0.24321494,0.33757791,0.30476815
-1063.4326,1,0.6522339,3,7,0,1066.0118,0.24235872,30.334872,0.24281724,0.27615005,0.26460945,0.29143044
-1064.7588,0.85002476,0.6522339,3,7,0,1067.7936,0.37369879,14.301329,0.28195533,0.25891518,0.34542621,0.32123683
-1066.9229,0.90737261,0.6522339,2,3,0,1068.1906,0.39758254,14.682565,0.30997722,0.25081868,0.34288776,0.32797857
-1064.6807,0.9406991,0.6522339,2,3,0,1069.201,0.4006282,24.303067,0.28495219,0.25629764,0.31983559,0.32401248
-1065.3924,0.96138806,0.6522339,3,7,0,1068.6,0.28331428,13.488903,0.2823953,0.32445381,0.28925243,0.28385233
-1063.104,1,0.6522339,3,7,0,1066.6126,0.32916835,46.452486,0.27338142,0.28847405,0.3025354,0.28074423
-1062.7449,1,0.6522339,3,7,0,1064.3172,0.25925584,16.761699,0.26685265,0.26458926,0.30255022,0.3400885
-1068.8364,0.68554281,0.6522339,3,7,0,1070.6752,0.40869691,13.410569,0.23547232,0.22731225,0.27492485,0.33595041
-1068.3982,1,0.6522339,3,7,0,1071.9486,0.41041244,14.526675,0.23798695,0.21596069,0.30214826,0.32801804
-1065.245,1,0.6522339,3,7,0,1070.0134,0.20666384,30.079507,0.28262327,0.28423019,0.33484928,0.30787644
-1061.6816,1,0.6522339,2,3,0,1066.5243,0.24446795,25.765484,0.27492629,0.26132259,0.31871684,0.29528899
-1063.1926,0.90612252,0.6522339,2,7,0,1064.3682,0.23252643,22.186258,0.29965677,0.27210505,0.30059535,0.32436579
-1062.9269,0.88014197,0.6522339,2,3,0,1065.6477,0.24971057,35.788254,0.30578986,0.25998759,0.31335795,0.30390949
-1062.502,1,0.6522339,3,7,0,1063.895,0.32069624,15.463874,0.2319189,0.28027224,0.29596138,0.31162651
-1064.4172,0.82282222,0.6522339,2,7,0,1067.6188,0.28052596,61.049537,0.31515378,0.26129327,0.2799246,0.30568866
-1064.4391,0.99154124,0.6522339,3,7,0,1066.2712,0.29503295,9.672735,0.22249835,0.28015712,0.33077943,0.30950883
-1065.2292,0.94899154,0.6522339,3,7,0,1068.0412,0.19457646,22.303735,0.30058226,0.2511465,0.27377308,0.30274927
-1063.4824,1,0.6522339,3,7,0,1067.0956,0.32312025,15.991266,0.22879823,0.27990086,0.33192756,0.30368822
-1063.201,0.88652106,0.6522339,3,7,0,1067.4759,0.26976022,37.713711,0.30246085,0.25438266,0.27405774,0.3108231
-1063.5979,0.97583232,0.6522339,3,7,0,1065.7695,0.24086931,15.45425,0.22945001,0.2355429,0.31621058,0.31004679
-1062.5023,0.9954798,0.6522339,3,7,0,1065.4653,0.3097736,38.610376,0.30740508,0.26807388,0.28806314,0.30562412
-1062.8717,0.87190054,0.6522339,3,7,0,1065.8253,0.27025153,26.842848,0.25286684,0.24511683,0.33312571,0.32390488
-1061.7468,1,0.6522339,3,7,0,1063.5452,0.32308161,21.934508,0.27273673,0.24636948,0.3159233,0.30989815
-1065.3971,0.77350836,0.6522339,2,3,0,1066.7957,0.22482726,29.255582,0.26986355,0.29154896,0.30566211,0.34778424
-1065.2902,1,0.6522339,3,7,0,1068.0633,0.25678985,6.3005062,0.28073489,0.24452735,0.29571255,0.27410263
-1063.8374,0.99104341,0.6522339,3,7,0,1068.4789,0.24341109,17.607628,0.23085813,0.29358937,0.28627185,0.32748235
-1063.834,0.95240153,0.6522339,3,7,0,1067.6922,0.20359046,19.2195,0.23194236,0.28214247,0.28023347,0.30182545
-1063.5701,0.96324531,0.6522339,3,7,0,1066.4917,0.27123401,21.30132,0.25526926,0.24397819,0.33429553,0.33270253
-1063.381,0.9807824,0.6522339,3,7,0,1066.2077,0.24986495,21.949942,0.25588115,0.25387291,0.29432203,0.26642698
-1062.9404,0.99614037,0.6522339,3,7,0,1064.5136,0.28947385,26.602072,0.26829375,0.28590071,0.3007644,0.34471292
-1065.3779,0.85481996,0.6522339,2,3,0,1066.8022,0.31652714,19.414146,0.28012019,0.27857274,0.28536831,0.35956063
-1063.7836,0.97856053,0.6522339,3,7,0,1067.5039,0.21804657,27.116914,0.25764855,0.26674948,0.31730668,0.27131847
-1063.3453,0.92872891,0.6522339,3,7,0,1067.7,0.26349083,10.313476,0.23872452,0.24874661,0.30880849,0.32730494
-1063.5954,0.99304984,0.6522339,3,7,0,1065.3795,0.27151718,22.199436,0.31403502,0.2769756,0.30064095,0.28186449
-1062.7508,0.93901907,0.6522339,3,7,0,1066.3572,0.26239041,20.286828,0.21838034,0.26770063,0.30584024,0.31237639
-1066.1735,0.77411622,0.6522339,2,3,0,1067.8956,0.23309205,33.476266,0.20374118,0.27946624,0.30503652,0.33221164
-1065.301,1,0.6522339,3,7,0,1068.0269,0.3473898,19.030465,0.33038594,0.2487558,0.29244388,0.30240654
-1066.7818,0.94660252,0.6522339,2,3,0,1067.6593,0.32734984,11.871515,0.34474029,0.25192932,0.2955221,0.30429032
-1063.3013,0.98792854,0.6522339,2,7,0,1067.9537,0.28638448,20.668889,0.22535877,0.28988476,0.32450596,0.29343605
-1063.5607,0.99047568,0.6522339,3,7,0,1065.0278,0.29757274,40.347134,0.30992756,0.24882401,0.2822109,0.31769846
-1064.4604,0.82955574,0.6522339,3,7,0,1067.2409,0.22552248,11.362804,0.24844246,0.27884053,0.34288606,0.31335448
-1064.034,0.92896302,0.6522339,2,7,0,1067.3969,0.24847622,8.8565087,0.23386528,0.29935111,0.29567353,0.30405365
-1064.8406,0.98952326,0.6522339,3,7,0,1065.7859,0.27164744,8.8388573,0.22492893,0.30332764,0.29421667,0.3160624
-1063.9913,0.99238512,0.6522339,3,7,0,1065.8771,0.27772416,57.016307,0.29747426,0.23258186,0.31074972,0.29708675
-1063.4654,0.98814992,0.6522339,3,7,0,1066.082,0.2505232,13.388267,0.29164669,0.24375373,0.30421227,0.28205467
-1063.5953,0.99082307,0.6522339,2,7,0,1064.3853,0.27010514,12.352134,0.28972155,0.2470049,0.29323803,0.27873755
-1065.2585,0.93830494,0.6522339,3,7,0,1067.6202,0.30052569,3.9691857,0.26771149,0.27367853,0.27968898,0.32188988
-1064.5083,0.92860988,0.6522339,3,7,0,1068.6788,0.26462582,34.134539,0.224168,0.24310826,0.3370837,0.29218758
-1064.5078,0.97376905,0.6522339,3,7,0,1066.9258,0.29412446,14.651021,0.30092182,0.27821405,0.26922514,0.32924331
-1065.1871,0.97523298,0.6522339,3,7,0,1068.872,0.26108419,77.950733,0.23207372,0.26748921,0.28785039,0.27550489
-1065.1944,0.93967233,0.6522339,3,7,0,1070.913,0.32960299,7.5459585,0.30593057,0.26320977,0.32070971,0.33254166
-1064.7321,0.98142005,0.6522339,3,7,0,1068.5328,0.28080969,13.53538,0.22251893,0.31309977,0.30847037,0.30119393
-1067.8432,0.83954879,0.6522339,2,3,0,1069.4051,0.23696039,6.4756455,0.2240916,0.32377053,0.32417125,0.30049296
-1065.4522,1,0.6522339,2,3,0,1068.4524,0.22907367,6.1175585,0.23462359,0.30358781,0.31105418,0.29592174
-1062.1679,0.99213045,0.6522339,3,7,0,1067.0245,0.25442384,37.209059,0.26846276,0.24095215,0.28677849,0.29050485
-1063.6066,0.91367271,0.6522339,3,7,0,1065.1637,0.31218761,17.483196,0.24266165,0.28577742,0.31674163,0.34178214
-1063.8058,0.96367419,0.6522339,3,7,0,1066.5332,0.30394042,5.2605622,0.26270862,0.28504782,0.30928345,0.29857749
-1063.5994,0.95541538,0.6522339,3,7,0,1065.5806,0.21723412,48.453074,0.26314352,0.2479403,0.30580426,0.29979487
-1061.9336,0.86712044,0.6522339,3,7,0,1066.9163,0.24386669,23.00741,0.24083596,0.25524079,0.28511886,0.31073704
-1062.0647,0.95753555,0.6522339,3,7,0,1063.7133,0.30675424,27.19796,0.29555603,0.28677253,0.32246024,0.30299012
-1061.1132,0.950895,0.6522339,2,3,0,1063.2211,0.29415482,45.584921,0.27110554,0.2706308,0.31484886,0.30157082
-1061.9683,0.8105332,0.6522339,3,7,0,1062.9431,0.35607678,17.334842,0.2639102,0.28144063,0.30934373,0.3051526
-1061.9022,0.94777382,0.6522339,3,7,0,1063.7781,0.32497602,19.43668,0.25194365,0.2745642,0.32588455,0.31443075
-1062.3358,0.87414917,0.6522339,3,7,0,1064.5098,0.22522643,23.601487,0.27148206,0.25803445,0.27869992,0.29854352
-1065.3139,0.7827749,0.6522339,2,7,0,1066.6938,0.40935479,9.000156,0.23086169,0.29023244,0.31368829,0.30784517
-1065.6373,0.8851183,0.6522339,3,7,0,1070.8106,0.26134504,18.326209,0.2139668,0.24422507,0.3073989,0.34283705
-1065.3261,0.96948248,0.6522339,3,7,0,1069.086,0.28810813,16.134982,0.30697323,0.28333238,0.29060572,0.2652272
-1065.2795,0.95746257,0.6522339,3,7,0,1069.1906,0.25907887,15.256707,0.22238553,0.25118881,0.31512385,0.34551629
-1069.423,0.90063626,0.6522339,3,7,0,1072.1459,0.32925179,61.730113,0.20294384,0.29922866,0.31682358,0.33076746
-1064.1791,0.9554797,0.6522339,3,7,0,1071.3833,0.28118127,5.315389,0.28153158,0.2569391,0.29672837,0.28941399
-1065.9125,0.9624405,0.6522339,3,7,0,1067.5146,0.15290148,20.065002,0.23759369,0.27180188,0.2921643,0.31228289
-1063.4806,0.97290786,0.6522339,3,7,0,1067.3241,0.38312338,12.185078,0.27931519,0.25683309,0.30934473,0.29154658
-1061.6,0.96678775,0.6522339,3,7,0,1063.702,0.24893954,34.016335,0.25009749,0.27518829,0.29473251,0.31835787
-1066.7023,0.6345375,0.6522339,2,3,0,1068.9688,0.31212828,63.446884,0.30544786,0.23619014,0.30198773,0.34337794
-1066.6306,0.90260523,0.6522339,3,7,0,1070.4608,0.27560377,5.9811037,0.22813159,0.30095161,0.30437159,0.27425404
-1067.2435,0.87694167,0.6522339,3,7,0,1072.5387,0.31115149,74.234003,0.29581933,0.22539024,0.29955131,0.33322826
-1068.0846,0.98895356,0.6522339,3,7,0,1072.5152,0.29477551,4.8220381,0.23067337,0.30912144,0.30374711,0.26944691
-1066.617,0.99846462,0.6522339,3,7,0,1070.3302,0.25209485,57.877976,0.30729749,0.2220103,0.30171353,0.32050874
-1065.9986,0.99651021,0.6522339,2,7,0,1068.687,0.30931294,43.73322,0.3152014,0.2196294,0.29659228,0.30942402
-1064.3164,0.43912988,0.6522339,2,3,0,1071.0179,0.17844958,14.728387,0.28800572,0.27315234,0.29600711,0.2930543
-1063.864,0.97622294,0.6522339,3,7,0,1065.5129,0.18051812,19.901543,0.26896148,0.2720988,0.2897896,0.29357432
-1063.2578,0.87439703,0.6522339,3,7,0,1066.1734,0.20592816,23.654326,0.25801571,0.27834086,0.28925802,0.32294763
-1061.7021,0.97501161,0.6522339,3,7,0,1064.3655,0.29079332,20.124813,0.28412506,0.24312552,0.30000794,0.30793317
-1066.3786,0.79855409,0.6522339,3,7,0,1067.0278,0.20622297,10.344817,0.24888024,0.30422331,0.34386411,0.31484965
-1063.274,0.91056963,0.6522339,3,7,0,1068.0641,0.27424319,21.353252,0.27407283,0.31084472,0.32639628,0.31180452
-1065.0601,0.90060716,0.6522339,3,7,0,1066.7327,0.24747007,7.116029,0.24886536,0.23035205,0.27795017,0.30785854
-1063.841,1,0.6522339,3,7,0,1066.6224,0.30217463,67.519443,0.27657628,0.30270849,0.32653017,0.29991215
-1061.6917,0.80190939,0.6522339,2,3,0,1065.8147,0.28150491,14.397295,0.24801549,0.26226592,0.29500943,0.29373125
-1064.7478,0.76757485,0.6522339,2,3,0,1066.1689,0.27614063,24.270081,0.22713396,0.21738431,0.30820613,0.31442486
-1062.5039,0.99856482,0.6522339,3,7,0,1065.9518,0.27234958,28.989129,0.29289758,0.29439175,0.30570521,0.28641075
-1061.9753,0.9962757,0.6522339,3,7,0,1063.5547,0.28566365,24.110906,0.23783828,0.25709493,0.30805612,0.32638316
-1062.1451,0.93982866,0.6522339,3,7,0,1063.7271,0.27777652,24.726427,0.29335768,0.26352528,0.29084943,0.28398195
-1064.234,0.82965089,0.6522339,3,7,0,1067.0044,0.21861859,12.541072,0.22322333,0.24548732,0.29128976,0.31870452
-1065.4485,0.95746473,0.6522339,3,7,0,1067.3826,0.18661894,13.502698,0.2129664,0.26878166,0.29227671,0.31808254
-1062.4806,0.97118791,0.6522339,3,7,0,1066.9029,0.33048269,35.993367,0.29882157,0.26377448,0.29979034,0.29220587
-1065.7656,0.69070379,0.6522339,3,7,0,1068.5053,0.24117117,11.815589,0.2284208,0.29586789,0.32366668,0.33967874
-1062.3296,0.82091885,0.6522339,3,7,0,1074.7756,0.34176986,13.474723,0.26976063,0.28209666,0.31229986,0.29157719
-1062.2667,0.98293698,0.6522339,3,7,0,1063.8178,0.29452743,19.155675,0.26424378,0.28610975,0.30836372,0.3350644
-1062.2327,0.95494953,0.6522339,3,7,0,1064.8609,0.32301498,30.335213,0.2903429,0.26212261,0.28367376,0.2952701
-1061.8146,0.99929321,0.6522339,3,7,0,1063.3522,0.25943976,44.281349,0.25840931,0.2896437,0.29147051,0.29836055
-1062.592,0.98385652,0.6522339,3,7,0,1063.2201,0.33101803,16.167062,0.27749608,0.24967994,0.32957868,0.30873105
-1065.6732,0.83332613,0.6522339,2,7,0,1066.7139,0.29629661,37.497114,0.28291725,0.24906043,0.36331663,0.30007159
-1066.7395,0.95337079,0.6522339,2,7,0,1069.2645,0.3240107,25.267316,0.31107672,0.25028928,0.36234121,0.31059319
-1062.1004,0.95061669,0.6522339,2,3,0,1068.5944,0.33317188,25.333873,0.2513789,0.24762015,0.29540842,0.30908074
-1061.6778,0.77085697,0.6522339,2,7,0,1064.6227,0.30328327,11.950584,0.26698074,0.26040986,0.29524882,0.3049577
