# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_model
# start_datetime = 2026-04-03 15:16:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = player_data.json
# init = 2 (Default)
# random
#   seed = 1528040919 (Default)
# output
#   file = model_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0-77-g002979f
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3,theta.4
# Adaptation terminated
# Step size = 0.557611
# Diagonal elements of inverse mass matrix:
# 0.0565113, 0.384185, 0.0144178, 0.013505, 0.00885706, 0.0083596
-1067.8409,0.99749874,0.55761147,3,7,0,1070.0848,0.20447336,25.187306,0.29442679,0.2240718,0.30406576,0.34621625
-1065.9214,1,0.55761147,2,3,0,1068.8782,0.22057553,25.394408,0.29077446,0.24335787,0.30251113,0.34903799
-1062.9133,0.84438048,0.55761147,2,3,0,1069.853,0.28311196,20.976067,0.24542532,0.25587375,0.29067576,0.33971734
-1064.5565,0.84014164,0.55761147,3,7,0,1067.8108,0.28788005,22.067235,0.29901575,0.26908283,0.28560683,0.26450523
-1063.8786,0.99309974,0.55761147,3,7,0,1065.7201,0.25355886,28.740591,0.22627794,0.24570187,0.31089586,0.33448731
-1060.9669,0.98219068,0.55761147,3,7,0,1065.3548,0.30620845,23.534834,0.26560496,0.26399411,0.30776981,0.29421212
-1063.1538,0.89031322,0.55761147,3,7,0,1063.8957,0.30331309,62.766372,0.27615069,0.27163368,0.33487568,0.31093411
-1063.7705,0.93830647,0.55761147,3,7,0,1064.612,0.2663338,9.0785513,0.25593411,0.26341077,0.26935538,0.29419195
-1063.04,1,0.55761147,3,7,0,1064.6433,0.28497669,66.309214,0.26956107,0.26684053,0.33030858,0.29657901
-1061.4379,1,0.55761147,3,7,0,1064.1718,0.30964873,36.898478,0.28884055,0.2706739,0.29933174,0.31897802
-1061.5593,0.90893819,0.55761147,3,7,0,1064.3818,0.26401289,26.990364,0.24656044,0.29067999,0.29431236,0.30933902
-1064.2137,0.78806837,0.55761147,2,3,0,1065.5928,0.24264101,71.54516,0.25213963,0.28971602,0.29704782,0.29702738
-1065.7503,0.95987578,0.55761147,3,7,0,1069.4612,0.33949677,8.9752834,0.26252329,0.24980086,0.26265638,0.33113514
-1062.0965,0.99961943,0.55761147,3,7,0,1066.6632,0.26554023,32.394241,0.26579439,0.30198368,0.31055603,0.29497992
-1069.7541,0.66135042,0.55761147,3,7,0,1071.5817,0.34320461,15.733884,0.17960243,0.26806898,0.30414011,0.28671537
-1061.9384,0.9682343,0.55761147,3,7,0,1071.4013,0.23960286,36.241133,0.2497384,0.24572332,0.30142615,0.29572043
-1061.8048,0.99936263,0.55761147,3,7,0,1062.5411,0.32882327,22.900711,0.27829771,0.29340694,0.30632059,0.31764521
-1061.1821,0.89787901,0.55761147,3,7,0,1065.9413,0.26827046,33.049342,0.26896468,0.2541922,0.30848036,0.2906702
-1062.0383,0.92834701,0.55761147,3,7,0,1063.3205,0.297714,46.958982,0.25454824,0.29830797,0.31295265,0.30470231
-1065.6054,0.78598772,0.55761147,3,7,0,1067.2409,0.2756255,11.336851,0.2604124,0.2687875,0.33619684,0.35122259
-1065.4895,1,0.55761147,3,7,0,1066.9442,0.22380191,26.540162,0.27706473,0.27913422,0.27066583,0.26440492
-1065.6471,0.97848371,0.55761147,3,7,0,1067.5936,0.36773845,19.4467,0.24347418,0.254503,0.33840816,0.34058896
-1065.1988,0.93949725,0.55761147,2,3,0,1067.7061,0.38775482,15.755092,0.2409088,0.24593787,0.33354096,0.31951771
-1062.7687,0.96083583,0.55761147,3,7,0,1068.4975,0.25787325,17.814919,0.26939144,0.28524915,0.27333213,0.29000784
-1062.663,0.905762,0.55761147,3,7,0,1066.5028,0.23647373,21.699695,0.24900607,0.29615653,0.29556895,0.28858648
-1064.4961,0.80740219,0.55761147,3,7,0,1067.6444,0.29710246,4.6503247,0.25231512,0.28388922,0.293588,0.32119295
-1064.1928,0.95663488,0.55761147,3,7,0,1067.3191,0.33071849,11.445517,0.26244315,0.25564838,0.30840468,0.34707724
-1062.6715,0.99898925,0.55761147,3,7,0,1065.3931,0.27764553,59.345343,0.27080476,0.29436217,0.31227182,0.29076329
-1067.7245,0.43635702,0.55761147,3,7,0,1069.5583,0.42787783,3.0620301,0.29711045,0.24592354,0.30952499,0.32364321
-1062.9577,0.71280022,0.55761147,3,7,0,1069.6753,0.23176438,47.715624,0.27806619,0.27384038,0.30823705,0.29567145
-1066.1193,0.64235504,0.55761147,3,7,0,1066.8471,0.36858932,4.5903135,0.22537366,0.24427511,0.30248355,0.30764788
-1066.6232,0.97846385,0.55761147,3,7,0,1068.7397,0.40527912,7.68996,0.24512621,0.23582218,0.31545116,0.27975028
-1062.1691,1,0.55761147,3,7,0,1066.387,0.27318806,21.737898,0.28568525,0.28929956,0.30279742,0.32648605
-1061.3415,0.97119947,0.55761147,3,7,0,1063.5971,0.265699,23.250174,0.2539971,0.25688139,0.30257216,0.28709005
-1063.4657,0.91196974,0.55761147,3,7,0,1064.8149,0.25148369,21.422861,0.24524368,0.25109673,0.29511894,0.34266331
-1064.5409,0.96948048,0.55761147,3,7,0,1066.87,0.1932471,16.625473,0.28318291,0.23670222,0.31365043,0.2876619
-1068.389,0.92300258,0.55761147,3,7,0,1069.3381,0.20549343,5.6331944,0.31017913,0.22882822,0.31872462,0.27879708
-1063.4706,0.94756454,0.55761147,3,7,0,1071.8547,0.23915787,47.980939,0.26743639,0.24227728,0.31624953,0.28304648
-1065.5458,0.87130557,0.55761147,3,7,0,1069.3068,0.29260435,13.233467,0.2584406,0.27734369,0.26411098,0.3461854
-1062.7922,0.97147986,0.55761147,3,7,0,1067.8904,0.3043801,19.73977,0.23241801,0.27888602,0.31324765,0.33051849
-1061.7481,0.97082937,0.55761147,3,7,0,1064.8472,0.25516734,38.94763,0.28074666,0.2467001,0.30133512,0.2982334
-1062.6815,0.93919186,0.55761147,3,7,0,1063.6939,0.30231534,13.111181,0.25853902,0.27843155,0.32557167,0.28534421
-1064.366,0.92823669,0.55761147,2,3,0,1064.934,0.31779341,13.206836,0.24555857,0.27358811,0.34709068,0.2892592
-1065.0887,0.99309802,0.55761147,3,7,0,1067.9662,0.28922601,4.8516196,0.27261935,0.26086224,0.27137676,0.29843196
-1062.4345,0.96969834,0.55761147,3,7,0,1067.7719,0.23411191,25.148416,0.23435206,0.27211672,0.30283812,0.28603343
-1064.3864,0.89567964,0.55761147,3,7,0,1065.9454,0.30182061,45.419506,0.2669802,0.27172888,0.26042891,0.33069023
-1066.5912,0.64302041,0.55761147,3,7,0,1072.2034,0.22123987,6.6580917,0.30974609,0.23523942,0.32533299,0.31230518
-1064.7233,0.99673169,0.55761147,3,7,0,1068.6037,0.39826404,26.60044,0.24668412,0.27924814,0.3091146,0.2981917
-1066.2433,1,0.55761147,3,7,0,1067.6407,0.15400568,18.792719,0.2757007,0.23354243,0.29791737,0.29449454
-1064.8686,0.8415631,0.55761147,3,7,0,1072.663,0.31073467,5.5343694,0.23946042,0.29467206,0.30333963,0.32403245
-1063.2852,0.98721545,0.55761147,3,7,0,1066.7549,0.19428175,16.069702,0.27914711,0.27148513,0.30038054,0.31581691
-1064.7842,0.93643556,0.55761147,2,7,0,1065.7713,0.22171776,9.0610094,0.3021493,0.28240065,0.31836656,0.32175475
-1063.8344,0.93849056,0.55761147,3,7,0,1068.1318,0.2048532,19.409276,0.27854627,0.24755089,0.2726885,0.30705792
-1062.2383,0.91330936,0.55761147,3,7,0,1066.0608,0.32044124,20.833779,0.25168322,0.26369767,0.33422526,0.30850611
-1063.8767,0.90077813,0.55761147,3,7,0,1065.4343,0.29660111,25.86759,0.25660656,0.27264598,0.26373049,0.33485851
-1062.5452,0.98355022,0.55761147,3,7,0,1066.3098,0.28512537,12.261756,0.22971362,0.26577049,0.30480432,0.31409209
-1064.3807,0.90128576,0.55761147,3,7,0,1068.1654,0.30267535,57.080115,0.28659319,0.27538071,0.34071309,0.28279304
-1063.9264,0.94486059,0.55761147,2,3,0,1066.5358,0.31159913,37.78857,0.26641503,0.29800375,0.32740834,0.27362129
-1065.4182,0.92599078,0.55761147,3,7,0,1068.9843,0.23913655,23.523889,0.25289112,0.22037314,0.26179356,0.3054564
-1065.1886,0.99959795,0.55761147,3,7,0,1067.1473,0.33410683,31.051352,0.27430874,0.31550042,0.34628436,0.29700379
-1060.7443,0.99964094,0.55761147,2,7,0,1065.2224,0.29622241,27.662219,0.2683652,0.27021212,0.29161341,0.30672557
-1063.6073,0.88092705,0.55761147,3,7,0,1064.3314,0.27445687,49.331748,0.25725888,0.24201487,0.31996994,0.33399645
-1065.0288,0.7529751,0.55761147,3,7,0,1070.8656,0.31770188,5.5206132,0.28313491,0.29662736,0.30418547,0.28512771
-1063.5294,0.95455182,0.55761147,3,7,0,1067.6942,0.30209479,9.7068803,0.26701036,0.23486094,0.31124076,0.32396299
-1061.8804,0.99905419,0.55761147,3,7,0,1063.892,0.31288923,31.483848,0.26404165,0.29898655,0.29005574,0.30024382
-1063.0964,0.91512891,0.55761147,3,7,0,1065.8433,0.29170234,9.742589,0.26427855,0.23412851,0.30707691,0.31208691
-1064.1316,0.9249978,0.55761147,3,7,0,1066.9364,0.25682521,56.375093,0.28098278,0.30821847,0.28764636,0.299074
-1062.4307,1,0.55761147,3,7,0,1065.5296,0.35201622,14.139091,0.26825755,0.25673936,0.29961286,0.3228785
-1061.0101,0.94733097,0.55761147,3,7,0,1065.6414,0.26194892,23.972752,0.25320729,0.273111,0.29689095,0.29521494
-1062.3655,0.9224712,0.55761147,3,7,0,1063.2761,0.25724845,14.203248,0.28793562,0.2497343,0.31205078,0.29529885
-1062.7571,0.97670037,0.55761147,2,7,0,1063.8677,0.31671691,41.833499,0.23761528,0.29611368,0.30099848,0.31498906
-1061.7737,0.98612358,0.55761147,3,7,0,1064.8892,0.25623695,19.108257,0.2729633,0.24723575,0.29576326,0.31951628
-1062.1966,0.90376375,0.55761147,3,7,0,1064.4744,0.23784109,30.626158,0.27019546,0.26770207,0.30153661,0.32753713
-1063.9425,0.95112733,0.55761147,3,7,0,1065.2881,0.33442117,39.822985,0.29412999,0.24183951,0.28128462,0.31145323
-1066.0499,0.58369805,0.55761147,3,7,0,1070.2201,0.15601057,12.56066,0.2721404,0.24880065,0.28378157,0.32907836
-1064.8537,0.97106243,0.55761147,3,7,0,1068.2477,0.17225889,11.833858,0.25822422,0.28604643,0.32083372,0.29110575
-1064.4173,0.95508299,0.55761147,3,7,0,1067.3788,0.27941913,20.093523,0.28093448,0.22232191,0.2798217,0.32605118
-1064.079,0.99960611,0.55761147,3,7,0,1066.7854,0.26811185,10.512969,0.25593053,0.31299091,0.32028493,0.30819291
-1062.4633,0.98663696,0.55761147,3,7,0,1065.7814,0.32740683,16.162977,0.25882968,0.28163755,0.31172378,0.33297246
-1061.7323,0.98316614,0.55761147,3,7,0,1063.7339,0.29708674,21.771244,0.2803345,0.28775918,0.29174961,0.32180194
-1062.7117,0.88430753,0.55761147,3,7,0,1064.7714,0.30213669,17.851427,0.27650542,0.27002005,0.30907451,0.27285164
-1062.0968,0.9729189,0.55761147,3,7,0,1065.4532,0.29575128,41.358628,0.26788336,0.2647744,0.29201359,0.33409006
-1064.7326,0.86456225,0.55761147,3,7,0,1066.6879,0.23603161,21.813169,0.21349598,0.23096984,0.30698614,0.31048213
-1064.9511,0.98064551,0.55761147,3,7,0,1068.2744,0.33615214,18.108222,0.31804133,0.29565328,0.33218493,0.31648781
-1060.9186,0.97396226,0.55761147,3,7,0,1066.8487,0.27117273,38.656447,0.25319924,0.26766162,0.29362506,0.30726264
-1062.4998,0.88662824,0.55761147,2,7,0,1062.9888,0.25917179,37.69565,0.23510518,0.28427221,0.3102627,0.32168153
-1063.6883,0.97221892,0.55761147,3,7,0,1065.4221,0.29299269,20.25679,0.27846476,0.26496215,0.25942221,0.29208175
-1066.6732,0.90530813,0.55761147,3,7,0,1069.6329,0.37330445,15.324447,0.28133072,0.25997364,0.35397178,0.27724247
-1064.7013,1,0.55761147,3,7,0,1067.6542,0.25402279,21.687293,0.2604817,0.26121842,0.26314094,0.34131077
-1064.4702,0.99344618,0.55761147,3,7,0,1066.807,0.28752817,33.530008,0.28437017,0.24715335,0.25762032,0.32198706
-1065.0469,0.94142593,0.55761147,2,7,0,1068.4244,0.34742769,9.9835938,0.26985181,0.27769182,0.35260553,0.31346092
-1064.3887,0.99536249,0.55761147,3,7,0,1067.9594,0.24489444,47.512809,0.25171754,0.2426034,0.26033116,0.2953144
-1067.206,0.83966132,0.55761147,2,7,0,1070.6318,0.27202953,5.6830788,0.25703637,0.25675421,0.33663221,0.35062276
-1063.7917,0.99083163,0.55761147,3,7,0,1068.595,0.24806275,47.419367,0.27985197,0.27911185,0.27645841,0.27665847
-1067.3444,0.84774588,0.55761147,3,7,0,1068.3026,0.21861057,4.4421225,0.25713641,0.26566949,0.33831295,0.34070586
-1065.6566,0.93726795,0.55761147,3,7,0,1070.9421,0.41771529,15.172591,0.28083131,0.25586647,0.32837149,0.28548998
-1061.9885,0.86969214,0.55761147,3,7,0,1070.4336,0.27837531,48.744618,0.26914816,0.26297283,0.27630221,0.29702987
-1061.7906,0.94635938,0.55761147,3,7,0,1064.6193,0.31061366,13.648629,0.25896678,0.27071389,0.31858847,0.31741452
-1062.2926,0.93643951,0.55761147,3,7,0,1063.96,0.24085685,47.297947,0.26248394,0.27184552,0.28745641,0.28977737
-1061.5566,1,0.55761147,3,7,0,1063.0169,0.33087869,18.497621,0.26964911,0.26551485,0.3178481,0.29880491
-1062.9246,0.96335676,0.55761147,3,7,0,1063.6422,0.31860407,11.860223,0.2873011,0.24048967,0.30116883,0.29952359
-1063.3944,0.95337642,0.55761147,3,7,0,1065.2063,0.31578593,27.150732,0.25649963,0.32083615,0.29764058,0.29978192
-1064.2372,0.89778938,0.55761147,3,7,0,1068.833,0.32708463,19.0264,0.28979873,0.26375771,0.34244185,0.333703
-1064.679,0.95540061,0.55761147,3,7,0,1067.5908,0.21849065,18.25956,0.23771874,0.27745273,0.26909975,0.27822886
-1063.8029,1,0.55761147,3,7,0,1066.1838,0.2768767,17.671531,0.28076213,0.248066,0.33915061,0.32924743
-1063.4199,0.99464476,0.55761147,3,7,0,1066.0292,0.21203754,16.792388,0.23594406,0.28702087,0.28427168,0.30776566
-1064.5694,0.92709375,0.55761147,3,7,0,1067.213,0.26196545,12.756639,0.23138053,0.31453423,0.2962752,0.31534355
-1065.0176,0.98978902,0.55761147,2,3,0,1065.4304,0.27225296,10.582793,0.23570215,0.31881773,0.29380214,0.31522655
-1062.7123,0.99329167,0.55761147,3,7,0,1067.3532,0.28901074,73.77207,0.27537095,0.25353593,0.30314151,0.30401161
-1063.4349,1,0.55761147,3,7,0,1064.0475,0.26208168,6.4163044,0.24144237,0.27716843,0.3012116,0.3092703
-1065.704,0.91518192,0.55761147,3,7,0,1067.9339,0.30839574,10.161083,0.23865075,0.32801074,0.30136708,0.29852625
-1064.6956,1,0.55761147,3,7,0,1066.9652,0.22082034,37.104937,0.27125817,0.21976505,0.31146127,0.30133288
-1061.7533,0.99158173,0.55761147,3,7,0,1065.6681,0.33477334,33.89324,0.26990987,0.28606661,0.29315747,0.30490298
-1064.9815,0.81006802,0.55761147,3,7,0,1066.9013,0.33214729,25.92041,0.28105501,0.24919775,0.27762027,0.34805231
-1063.6453,0.92387964,0.55761147,3,7,0,1067.8764,0.20832647,18.445226,0.30037617,0.25675654,0.30757173,0.31043916
-1064.1917,0.92870305,0.55761147,3,7,0,1067.5787,0.20341905,11.143149,0.23156974,0.25628482,0.28230625,0.31744223
-1064.9384,0.96182003,0.55761147,3,7,0,1067.8392,0.26385659,6.6484464,0.31282294,0.25460865,0.31149649,0.30807083
-1063.0256,0.97546673,0.55761147,3,7,0,1066.4279,0.26613492,26.828492,0.22075398,0.27854199,0.31254287,0.28761538
-1061.9945,0.93299756,0.55761147,3,7,0,1065.4773,0.27163849,50.288241,0.26653903,0.25802253,0.27927697,0.31297856
-1062.2349,0.99112059,0.55761147,3,7,0,1063.4323,0.32369983,14.744882,0.27071784,0.28482602,0.32676677,0.30210884
-1061.135,0.88616297,0.55761147,3,7,0,1066.1395,0.27149216,37.297946,0.26046245,0.25052705,0.29607736,0.31257703
-1064.9541,0.79448377,0.55761147,3,7,0,1065.979,0.25258749,27.518031,0.25335711,0.26365958,0.32370158,0.35405241
-1063.4803,0.99835383,0.55761147,3,7,0,1066.9568,0.23415324,12.815471,0.26626565,0.27837266,0.31658419,0.27546594
-1065.8925,0.94974078,0.55761147,3,7,0,1067.7819,0.16755737,16.070836,0.27633308,0.23692103,0.31315973,0.28034039
-1066.9259,0.93230089,0.55761147,3,7,0,1070.0873,0.19021569,8.4052839,0.23879213,0.21574804,0.3119254,0.32117441
-1066.6994,0.97666839,0.55761147,3,7,0,1070.9309,0.15514177,8.0421421,0.26986185,0.30719345,0.2925807,0.29165097
-1064.611,0.91078126,0.55761147,3,7,0,1070.5512,0.32758274,20.707871,0.23544744,0.22573546,0.30024826,0.32636566
-1062.5196,0.98820382,0.55761147,3,7,0,1065.8834,0.29911236,34.236842,0.22633184,0.25117065,0.30615626,0.30551968
-1061.2591,0.98461575,0.55761147,3,7,0,1063.4424,0.30006544,19.756961,0.25321961,0.2870116,0.30809266,0.30876766
-1061.385,0.93564537,0.55761147,3,7,0,1064.0101,0.25476817,27.251122,0.25277771,0.28353924,0.30378833,0.29257059
-1064.1782,0.8356047,0.55761147,3,7,0,1065.0604,0.32788271,23.186296,0.2732554,0.26599466,0.29283065,0.26349311
-1061.9055,0.92516631,0.55761147,2,7,0,1067.0926,0.24702342,31.390947,0.25163978,0.26635238,0.31085998,0.32520278
-1064.2145,0.88344896,0.55761147,3,7,0,1065.8354,0.31753625,10.125728,0.24519951,0.27462669,0.32528016,0.33892869
-1061.9054,0.98363963,0.55761147,2,3,0,1065.2012,0.34123868,24.216644,0.2579877,0.28173269,0.32099806,0.31478304
-1062.813,0.95354274,0.55761147,3,7,0,1063.5507,0.2293988,36.163667,0.27180213,0.24441095,0.27911245,0.30234124
-1065.2302,0.91656559,0.55761147,3,7,0,1067.2487,0.2752491,13.589047,0.29031152,0.31129254,0.33852285,0.2950071
-1064.3556,1,0.55761147,3,7,0,1067.7339,0.39152861,20.708906,0.27014647,0.24657797,0.29626158,0.32578441
-1063.2975,1,0.55761147,3,7,0,1065.7204,0.20135846,22.417072,0.26114092,0.2818471,0.30889501,0.28716215
-1062.4901,1,0.55761147,3,7,0,1063.8949,0.22516884,11.414782,0.26131651,0.2841649,0.3057531,0.30117212
-1063.5092,0.92302392,0.55761147,3,7,0,1065.0081,0.25109014,14.606358,0.26232182,0.28178556,0.32013861,0.27261651
-1062.0046,1,0.55761147,3,7,0,1064.7105,0.30432014,18.078272,0.27624923,0.26041325,0.27907532,0.29593708
-1063.3217,0.89108545,0.55761147,3,7,0,1066.0899,0.21879934,17.464896,0.25979498,0.26639239,0.33412246,0.31582989
-1064.045,0.98729403,0.55761147,3,7,0,1066.2719,0.21382546,11.068007,0.24962707,0.26294556,0.26938568,0.31597854
-1063.1153,0.92770755,0.55761147,3,7,0,1068.0306,0.30441098,32.858589,0.25862564,0.23080783,0.30813381,0.32855481
-1063.0911,0.9660501,0.55761147,3,7,0,1065.6217,0.20650186,15.049701,0.25078644,0.26446442,0.28164656,0.29071697
-1067.7764,0.85532689,0.55761147,3,7,0,1069.2789,0.25066278,7.111051,0.20062871,0.2666923,0.32629371,0.28132051
-1062.5498,1,0.55761147,3,7,0,1068.3995,0.26577281,17.343025,0.28110548,0.27407627,0.28788173,0.33238239
-1061.6231,0.99097632,0.55761147,3,7,0,1063.7614,0.28442848,41.028136,0.26105413,0.26265441,0.31164649,0.28288491
-1063.308,0.81149222,0.55761147,2,3,0,1064.6654,0.24166418,65.462884,0.25649729,0.26791702,0.30875798,0.29241
-1061.9114,1,0.55761147,2,3,0,1064.3586,0.29592564,14.348925,0.28497804,0.25718322,0.29588791,0.2942814
-1062.9445,0.95847565,0.55761147,3,7,0,1064.2094,0.32410832,17.52499,0.26139915,0.2757274,0.27574067,0.28535968
-1062.8101,0.98235066,0.55761147,3,7,0,1064.5136,0.27079604,45.895693,0.28294623,0.27157509,0.3170159,0.33257644
-1062.4061,1,0.55761147,3,7,0,1063.5362,0.28161664,12.440912,0.25459057,0.26776638,0.29156603,0.28303682
-1065.4855,0.9342222,0.55761147,3,7,0,1065.9973,0.28874804,11.076031,0.22907931,0.25232999,0.30428835,0.26454185
-1064.2426,0.98929332,0.55761147,2,7,0,1067.1648,0.33702031,12.520759,0.23638317,0.25308108,0.30046986,0.27587045
-1062.4857,0.98388089,0.55761147,3,7,0,1065.4468,0.30043457,13.676748,0.28104407,0.24586784,0.29799574,0.28866944
-1063.5587,0.95895197,0.55761147,2,7,0,1064.206,0.35747582,14.237654,0.28984869,0.24467044,0.29126765,0.29483576
-1067.9879,0.81740681,0.55761147,3,7,0,1070.8016,0.24246999,9.3300941,0.32554742,0.23694769,0.32224597,0.27414172
-1064.9729,1,0.55761147,3,7,0,1069.4123,0.23419615,27.769151,0.23435074,0.30098748,0.2806838,0.33341332
-1064.5219,0.97952267,0.55761147,2,7,0,1066.9167,0.31200415,21.999366,0.22332047,0.28949259,0.28164877,0.33379024
-1063.4864,0.996675,0.55761147,2,3,0,1065.5385,0.30500441,15.501806,0.22611363,0.29685029,0.28977555,0.31185989
-1063.7084,0.97361007,0.55761147,3,7,0,1066.2379,0.28417063,53.946858,0.28672947,0.23948171,0.33062988,0.31162035
-1061.2791,0.78350079,0.55761147,2,3,0,1066.4224,0.25640357,15.936851,0.27261367,0.26743031,0.30026697,0.30068619
-1061.4312,0.96864335,0.55761147,3,7,0,1062.7996,0.29650559,22.467263,0.26480286,0.28699555,0.28899872,0.29460977
-1065.7465,0.80305537,0.55761147,2,7,0,1067.9299,0.23055722,43.98575,0.2728504,0.24094157,0.3330435,0.27167461
-1062.4386,1,0.55761147,3,7,0,1066.9095,0.30441268,20.601023,0.27626809,0.25060001,0.28379253,0.32919712
-1062.2424,1,0.55761147,3,7,0,1063.2665,0.26849713,29.39573,0.25438559,0.28514677,0.31970028,0.28078692
-1063.1994,0.8185228,0.55761147,3,7,0,1066.8221,0.30031756,10.748574,0.26860071,0.23960021,0.28663885,0.32118518
-1061.6743,0.98492721,0.55761147,2,7,0,1064.06,0.31369819,41.494145,0.25266389,0.28851361,0.29705104,0.30234738
-1062.4332,0.94006249,0.55761147,3,7,0,1063.2861,0.25207951,10.163946,0.2749883,0.24922206,0.30937552,0.30611299
-1061.8319,0.98902932,0.55761147,3,7,0,1064.1591,0.22589495,24.916822,0.25093981,0.27695803,0.29570074,0.29906227
-1061.316,0.98444814,0.55761147,3,7,0,1063.2846,0.32562293,21.787406,0.27150867,0.26392791,0.31508211,0.316004
-1061.9658,0.94988993,0.55761147,3,7,0,1062.8121,0.32510194,30.585097,0.2707643,0.25423021,0.31443027,0.32698137
-1061.6637,0.96219899,0.55761147,2,3,0,1062.8045,0.30006153,41.383186,0.26039566,0.24971694,0.31145876,0.31986886
-1062.2076,0.89976486,0.55761147,2,7,0,1064.4418,0.29757896,17.856744,0.24713149,0.29848692,0.29247013,0.29989506
-1061.8754,0.99281865,0.55761147,3,7,0,1063.207,0.27051881,43.378105,0.28194128,0.24664744,0.31372901,0.3095777
-1062.2647,0.98824134,0.55761147,3,7,0,1063.3117,0.31717962,29.693926,0.2547077,0.30407491,0.31610786,0.30033394
-1062.4338,0.98976819,0.55761147,3,7,0,1063.9459,0.32216385,25.444423,0.26568714,0.29583238,0.31731807,0.28504884
-1062.2387,1,0.55761147,3,7,0,1063.8408,0.32005421,13.257477,0.2561992,0.24761394,0.31794209,0.31042286
-1063.817,0.78866013,0.55761147,2,3,0,1067.56,0.3299333,25.233606,0.2420629,0.23770999,0.32488407,0.28889872
-1064.9559,0.9631383,0.55761147,3,7,0,1066.2766,0.22317771,20.545303,0.29648261,0.29324171,0.27123264,0.32048183
-1063.4075,0.97821138,0.55761147,3,7,0,1066.6805,0.27590764,10.333489,0.22946924,0.2547284,0.29486923,0.2895273
-1065.9712,0.91586815,0.55761147,3,7,0,1067.5207,0.19030631,10.578298,0.27812559,0.28525889,0.28039265,0.33957222
-1063.2455,1,0.55761147,3,7,0,1066.9555,0.19255899,16.915171,0.27110425,0.26528517,0.30683312,0.28891802
-1063.9925,0.97264898,0.55761147,3,7,0,1065.4849,0.35577107,25.958949,0.2449559,0.23511405,0.30689222,0.31633909
-1062.6939,0.974063,0.55761147,3,7,0,1066.6912,0.31067826,11.912606,0.26655239,0.28695145,0.2795343,0.30043382
-1063.861,0.94510674,0.55761147,3,7,0,1065.7097,0.25489599,13.791712,0.23933922,0.28981107,0.28742543,0.33519652
-1063.1328,0.99557142,0.55761147,3,7,0,1065.835,0.27098352,35.64627,0.30339417,0.25477145,0.31719969,0.28285329
-1062.8383,1,0.55761147,3,7,0,1064.5115,0.32388203,21.427769,0.24300773,0.28732129,0.29722972,0.33386179
-1062.9681,0.99783493,0.55761147,3,7,0,1064.3568,0.312669,19.131765,0.26155258,0.29190356,0.29070856,0.33771213
-1063.0026,0.96475898,0.55761147,3,7,0,1065.7118,0.30994895,32.476223,0.26657582,0.22681946,0.29424155,0.30043121
-1064.3925,0.94540625,0.55761147,3,7,0,1065.7511,0.33870779,6.5733985,0.25906425,0.30604706,0.30559714,0.30199489
-1065.1384,0.94763615,0.55761147,3,7,0,1068.7985,0.26748203,40.971184,0.2034243,0.26358284,0.3102104,0.2850633
-1062.3514,0.91873007,0.55761147,3,7,0,1069.5518,0.26833528,14.323512,0.26527269,0.23811519,0.29799107,0.31890143
-1062.3282,0.96108062,0.55761147,3,7,0,1064.4276,0.29093888,30.456471,0.2717145,0.30668138,0.31152327,0.29136854
-1062.4763,0.95785342,0.55761147,3,7,0,1065.0798,0.28474238,29.166892,0.22185016,0.26953492,0.29947049,0.29354673
-1065.5899,0.73587921,0.55761147,3,7,0,1069.965,0.33980627,10.585439,0.27335013,0.31266097,0.2730154,0.32603704
-1063.5091,0.98699052,0.55761147,3,7,0,1067.1642,0.36990009,14.432118,0.27297793,0.28883529,0.28078072,0.31720747
-1060.8145,0.97850796,0.55761147,2,7,0,1064.2528,0.28569697,25.299545,0.27505561,0.27366925,0.30285652,0.29579318
-1061.7744,0.8631163,0.55761147,2,3,0,1063.7803,0.28218112,41.24232,0.29138252,0.28243593,0.28860916,0.30033188
-1062.602,0.86588481,0.55761147,3,7,0,1065.5834,0.31299689,39.78855,0.28414539,0.30758909,0.30637362,0.29682609
-1064.2119,0.83728188,0.55761147,3,7,0,1067.8109,0.2259043,18.790848,0.23482188,0.24941063,0.28639997,0.27209424
