# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_model
# start_datetime = 2026-04-03 14:32:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = player_data.json
# init = 2 (Default)
# random
#   seed = 1525420468 (Default)
# output
#   file = base_model_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 2
# stanc_version = stanc3 v2.38.0-77-g002979f
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3,theta.4
# Adaptation terminated
# Step size = 0.610302
# Diagonal elements of inverse mass matrix:
# 0.0470834, 0.35669, 0.0144418, 0.0134428, 0.00826597, 0.00758519
-1062.6252,0.97166572,0.61030207,3,7,0,1065.0336,0.27294923,54.670111,0.29721348,0.2621168,0.31601549,0.30638827
-1063.5795,0.82540049,0.61030207,3,7,0,1067.6314,0.2987909,29.480803,0.31261788,0.29337569,0.32623077,0.3131764
-1063.5888,0.99891388,0.61030207,3,7,0,1065.111,0.25751923,15.226634,0.23211465,0.25354175,0.27654481,0.28603029
-1062.5779,1,0.61030207,3,7,0,1064.8098,0.23636802,22.581837,0.22917277,0.2476694,0.30813125,0.30862673
-1064.7093,0.89315086,0.61030207,3,7,0,1066.6851,0.32246224,31.353343,0.30084978,0.29026309,0.32029525,0.34764472
-1061.6379,0.96539419,0.61030207,2,3,0,1066.3206,0.28991066,31.163385,0.27307052,0.29845539,0.29103491,0.30181311
-1062.0006,0.93843936,0.61030207,3,7,0,1064.0474,0.27250757,22.846436,0.2532079,0.2335709,0.30877627,0.30462683
-1063.8216,0.88365904,0.61030207,3,7,0,1065.9714,0.26946257,11.315555,0.29065696,0.29799834,0.28306604,0.31871015
-1063.3399,0.98019055,0.61030207,3,7,0,1066.2774,0.31989251,8.2943016,0.2468668,0.24457481,0.30187646,0.29619437
-1061.9358,0.95038062,0.61030207,3,7,0,1065.1096,0.2756716,24.577441,0.27924803,0.25777121,0.28201309,0.28650801
-1066.4887,0.69867032,0.61030207,2,3,0,1067.5857,0.34386027,18.255136,0.23208256,0.25945498,0.2565425,0.28613998
-1065.4105,1,0.61030207,3,7,0,1069.6104,0.21766332,29.592135,0.29831612,0.28805991,0.30711671,0.33422367
-1064.4726,0.97380725,0.61030207,3,7,0,1069.1109,0.34915413,9.289172,0.23679355,0.2530155,0.30838486,0.28026298
-1064.2556,0.96975016,0.61030207,3,7,0,1067.3576,0.36049036,13.609067,0.25124644,0.31637088,0.30802636,0.30590955
-1064.1887,1,0.61030207,3,7,0,1066.4267,0.22952677,49.618663,0.28364449,0.23625751,0.29855772,0.28712371
-1065.1941,0.90725565,0.61030207,3,7,0,1066.5636,0.36480356,9.4184866,0.2439699,0.29839461,0.31391099,0.33775158
-1063.2471,0.98299807,0.61030207,3,7,0,1067.7433,0.25763061,61.205342,0.23856287,0.27197406,0.29008816,0.2834852
-1062.4277,0.64558137,0.61030207,3,7,0,1067.8465,0.29711806,53.067257,0.27975114,0.29328515,0.32231944,0.312855
-1061.8848,0.95352855,0.61030207,3,7,0,1063.8298,0.2282648,20.619883,0.24521633,0.26815879,0.31184346,0.30880998
-1061.0382,0.98804665,0.61030207,3,7,0,1062.5848,0.28821903,28.66848,0.25774607,0.28956957,0.30831217,0.3052032
-1061.0382,0.70801087,0.61030207,2,7,0,1070.1751,0.28821903,28.66848,0.25774607,0.28956957,0.30831217,0.3052032
-1062.1433,0.92937801,0.61030207,3,7,0,1063.055,0.34146615,12.693478,0.27395058,0.260047,0.3156984,0.31222086
-1063.5018,0.91555651,0.61030207,3,7,0,1065.33,0.2745453,24.491873,0.29910566,0.25194914,0.33613323,0.31965762
-1063.6187,0.98280154,0.61030207,3,7,0,1065.9163,0.29214868,39.639151,0.25979714,0.31041512,0.2865298,0.2811501
-1064.8179,0.87974056,0.61030207,3,7,0,1069.7043,0.27821051,12.246478,0.27196295,0.23332554,0.3309607,0.33600992
-1063.6592,0.97711176,0.61030207,3,7,0,1068.7196,0.24266808,39.991425,0.24110594,0.29310806,0.27890224,0.28383215
-1062.9915,0.99854071,0.61030207,3,7,0,1065.329,0.30914004,41.256059,0.24473062,0.29837474,0.30287847,0.28371993
-1062.819,1,0.61030207,3,7,0,1063.8528,0.25081697,18.383942,0.26663352,0.24483726,0.29447264,0.33426981
-1061.0023,1,0.61030207,2,3,0,1063.1205,0.25023647,32.595927,0.2580653,0.2603856,0.29980838,0.30525303
-1063.2255,0.71944298,0.61030207,2,3,0,1066.1345,0.29325441,38.522355,0.23005166,0.25845651,0.31218858,0.27901156
-1061.1941,1,0.61030207,2,3,0,1063.4619,0.25277865,36.033403,0.26519152,0.25868911,0.30711776,0.29532217
-1064.8485,0.8276306,0.61030207,2,3,0,1065.2663,0.30213813,71.868913,0.26635755,0.24454691,0.28708492,0.27903193
-1064.6876,1,0.61030207,3,7,0,1067.4095,0.28404181,14.093341,0.24685595,0.22809655,0.31905797,0.33717712
-1065.0386,0.98379526,0.61030207,2,7,0,1066.0235,0.28497413,12.826776,0.24756471,0.23834239,0.33169144,0.34100427
-1061.7563,0.98740568,0.61030207,3,7,0,1066.5323,0.25705244,34.993682,0.28294246,0.27114667,0.29548242,0.28587035
-1061.814,0.92268166,0.61030207,3,7,0,1064.1031,0.23143969,20.159864,0.27246071,0.27273989,0.28956202,0.29633982
-1061.1853,0.9852258,0.61030207,3,7,0,1062.6795,0.31080727,29.060081,0.25804543,0.26741622,0.3182079,0.31706874
-1061.1701,0.92471781,0.61030207,3,7,0,1062.7159,0.27431313,23.857697,0.26736868,0.28117219,0.2871529,0.31202311
-1061.1774,0.98447291,0.61030207,3,7,0,1062.2331,0.29844203,31.572048,0.28444534,0.27281009,0.31578263,0.3151674
-1060.9247,0.91739876,0.61030207,3,7,0,1062.7188,0.29762068,28.605733,0.2659523,0.2703838,0.29859832,0.29117887
-1063.3887,0.6787485,0.61030207,1,3,0,1066.3953,0.27999898,31.100133,0.28072539,0.30972126,0.28966714,0.2825563
-1063.5513,0.94942229,0.61030207,3,7,0,1066.974,0.27394747,31.231279,0.26487765,0.28758849,0.30740016,0.34778432
-1064.1047,0.95652986,0.61030207,3,7,0,1066.3109,0.33878116,12.834632,0.24793749,0.27665843,0.32016483,0.3429769
-1063.9576,0.89507418,0.61030207,3,7,0,1068.4422,0.22690473,49.789531,0.26948109,0.28814745,0.28895893,0.28547342
-1063.1763,1,0.61030207,3,7,0,1065.8456,0.33448417,24.66213,0.22703839,0.26237904,0.28831574,0.30978535
-1062.7399,0.97742156,0.61030207,3,7,0,1065.6608,0.24952206,18.298446,0.29211724,0.2506008,0.31757674,0.32133457
-1061.8187,0.96817394,0.61030207,3,7,0,1063.9888,0.31561838,33.514337,0.24451824,0.28518596,0.30748349,0.29390873
-1061.7389,0.98164993,0.61030207,3,7,0,1063.3562,0.25191625,21.494237,0.28470745,0.25016194,0.30122279,0.31424987
-1060.734,0.92178864,0.61030207,2,7,0,1064.6312,0.2871417,34.56519,0.26494074,0.26683672,0.29145799,0.30386856
-1062.0799,0.78536022,0.61030207,3,7,0,1064.5621,0.31670363,10.065429,0.26858399,0.2688107,0.31461649,0.3061999
-1063.4426,0.9360985,0.61030207,3,7,0,1064.8558,0.30720332,56.803759,0.30196898,0.25988786,0.30560186,0.28444228
-1066.1562,0.82842053,0.61030207,3,7,0,1069.0842,0.25361158,10.235456,0.19854891,0.28592807,0.30749149,0.30975103
-1065.9901,0.98518176,0.61030207,3,7,0,1070.5385,0.16952409,11.235412,0.24782393,0.3093869,0.30163048,0.29276461
-1064.0425,0.93705845,0.61030207,3,7,0,1069.5298,0.3655001,34.193416,0.2613765,0.24435863,0.31958008,0.30253874
-1065.1306,0.97616551,0.61030207,3,7,0,1067.4425,0.22263582,30.282764,0.30810192,0.28519163,0.29792487,0.27784248
-1064.3679,1,0.61030207,3,7,0,1066.8891,0.31318926,22.834351,0.23181542,0.2657199,0.31314115,0.34851297
-1063.1861,0.99701584,0.61030207,3,7,0,1065.9721,0.3749776,13.443812,0.25162629,0.27793127,0.31430107,0.32404414
-1062.2493,0.8532343,0.61030207,3,7,0,1066.5168,0.27123073,42.992672,0.25400821,0.270368,0.32546055,0.32379032
-1061.8374,0.99872178,0.61030207,3,7,0,1063.2065,0.31098095,18.575122,0.28454917,0.25397826,0.29375785,0.29347454
-1061.7294,0.92666164,0.61030207,2,7,0,1063.6774,0.29883805,26.080677,0.25213532,0.24459262,0.28875085,0.29923369
-1063.3073,0.91282432,0.61030207,3,7,0,1064.849,0.28074932,51.123022,0.27313816,0.30177526,0.30347517,0.33123316
-1065.8592,0.84676475,0.61030207,3,7,0,1068.8341,0.23952537,17.641245,0.26358163,0.27659127,0.26701249,0.3508821
-1062.7109,0.98035317,0.61030207,3,7,0,1067.8892,0.21976278,14.492219,0.26756227,0.24772881,0.30845475,0.32056594
-1068.0618,0.84763563,0.61030207,2,7,0,1068.4761,0.19053779,8.7408208,0.2940503,0.26418689,0.3072742,0.35851393
-1062.784,1,0.61030207,2,3,0,1068.8757,0.20482019,24.736417,0.27068707,0.27060735,0.3036358,0.31309422
-1062.3187,0.98927172,0.61030207,3,7,0,1064.395,0.329171,16.502294,0.25756413,0.28315095,0.29960921,0.33046306
-1062.8025,0.94352227,0.61030207,3,7,0,1064.721,0.2709275,44.684291,0.28576899,0.24698338,0.32123677,0.28580407
-1063.8836,0.85927994,0.61030207,3,7,0,1067.6381,0.27675087,9.519487,0.24941085,0.28987912,0.279546,0.32698932
-1061.8968,0.99284297,0.61030207,3,7,0,1065.2791,0.29738138,50.079721,0.27313769,0.24686829,0.29608428,0.29884541
-1062.1098,0.93725004,0.61030207,3,7,0,1065.2094,0.25894799,13.473157,0.2555177,0.28987851,0.314743,0.3070161
-1063.9753,0.90528183,0.61030207,3,7,0,1065.3863,0.35468878,11.585073,0.22545969,0.27607432,0.31533109,0.31800409
-1069.7911,0.8173835,0.61030207,3,7,0,1073.1752,0.22895279,55.638256,0.2656508,0.23246266,0.32717508,0.35570412
-1063.8116,1,0.61030207,2,3,0,1072.3797,0.36500027,11.628345,0.28148929,0.27199156,0.32935579,0.32799278
-1067.6841,0.85501945,0.61030207,3,7,0,1070.0362,0.23684874,74.890004,0.22522937,0.23975655,0.27498261,0.32889778
-1065.339,1,0.61030207,3,7,0,1069.5273,0.3900724,7.8889807,0.27869532,0.28878943,0.33422501,0.28986428
-1065.1017,0.96793114,0.61030207,3,7,0,1068.204,0.31748174,12.381317,0.23624915,0.23510439,0.2678739,0.30857261
-1066.1489,0.98735866,0.61030207,3,7,0,1071.0691,0.3964267,11.149538,0.28636359,0.29355875,0.3490405,0.31468396
-1063.9481,0.96607469,0.61030207,3,7,0,1067.9046,0.38498175,21.628424,0.29047148,0.28036562,0.33236917,0.31069356
-1061.7329,1,0.61030207,2,3,0,1064.2,0.33014638,17.464209,0.25844996,0.27181863,0.32318441,0.30947049
-1062.2317,0.98093006,0.61030207,3,7,0,1062.8647,0.31528989,22.07225,0.24335317,0.28129905,0.32537047,0.29355052
-1061.9558,0.96100961,0.61030207,3,7,0,1064.5723,0.2471213,25.403396,0.27656408,0.25440516,0.28471315,0.31957763
-1062.805,0.95642793,0.61030207,3,7,0,1063.6426,0.28175796,40.485668,0.23920849,0.27153228,0.30124039,0.27401722
-1064.8199,0.81741286,0.61030207,3,7,0,1066.7292,0.36230353,6.9328736,0.30743581,0.26993007,0.30575022,0.32069809
-1067.1929,0.82206188,0.61030207,3,7,0,1071.669,0.2268094,60.839764,0.22609595,0.26726932,0.3098485,0.26109744
-1065.9005,0.97858988,0.61030207,3,7,0,1069.1331,0.41427466,7.2886319,0.29408305,0.26054562,0.30280594,0.33662752
-1066.4922,0.92960828,0.61030207,3,7,0,1069.3713,0.42595457,9.3694701,0.30000753,0.23572394,0.31314178,0.32014817
-1064.528,0.97588694,0.61030207,3,7,0,1070.4809,0.34285179,11.249069,0.31431964,0.25286293,0.30335134,0.3248924
-1064.4692,0.97229092,0.61030207,3,7,0,1067.7058,0.25862829,20.589082,0.21068444,0.272771,0.2944196,0.27930101
-1065.0758,0.9782677,0.61030207,3,7,0,1067.0487,0.31861308,34.892767,0.32029095,0.2769279,0.29219572,0.34234447
-1064.7445,0.96465314,0.61030207,2,7,0,1067.7835,0.25926713,36.60075,0.21924246,0.2684158,0.3168309,0.26990359
-1064.7172,0.98397604,0.61030207,3,7,0,1066.1587,0.30562741,18.646245,0.30881037,0.26375566,0.28140332,0.34170783
-1061.8015,0.99293196,0.61030207,3,7,0,1066.1035,0.29272768,39.636913,0.29752638,0.276333,0.31519889,0.29976398
-1063.0981,0.77829666,0.61030207,3,7,0,1064.9497,0.32235058,8.6015411,0.2387152,0.26267158,0.29264739,0.31166674
-1063.8674,0.92938638,0.61030207,3,7,0,1066.3205,0.31325564,53.077027,0.24604626,0.2629601,0.28092821,0.28310194
-1063.9237,1,0.61030207,3,7,0,1065.3469,0.23984366,13.41731,0.29646743,0.26042869,0.32734073,0.32553629
-1065.3773,0.92485363,0.61030207,3,7,0,1068.3362,0.18715647,13.899074,0.2933742,0.29193088,0.28796204,0.32326705
-1064.1364,0.97577218,0.61030207,3,7,0,1069.027,0.27808087,14.050599,0.2717037,0.30385744,0.33389448,0.32581876
-1064.5323,0.91739509,0.61030207,3,7,0,1068.6332,0.2770245,8.8479425,0.26292392,0.28667427,0.3108008,0.34482413
-1068.0948,0.87695792,0.61030207,2,3,0,1071.4341,0.385294,52.263763,0.31438714,0.28690298,0.2794912,0.31714735
-1068.682,1,0.61030207,3,7,0,1070.5114,0.14525657,7.5539121,0.21279198,0.24765156,0.33148194,0.29204832
-1071.2183,0.98100534,0.61030207,3,7,0,1074.3911,0.10698995,9.0616437,0.2098366,0.25967834,0.33933085,0.298289
-1067.6734,0.88898245,0.61030207,2,7,0,1073.3668,0.13623517,6.0894582,0.22237222,0.25709573,0.32226242,0.29594548
-1070.0965,0.85742812,0.61030207,3,7,0,1072.2624,0.13846753,5.3491154,0.21353085,0.26239184,0.3200623,0.26904977
-1065.9945,1,0.61030207,2,3,0,1070.6475,0.14236778,12.849812,0.2429946,0.27328088,0.31916952,0.30153011
-1062.9433,0.93711206,0.61030207,3,7,0,1066.7673,0.36277301,19.676585,0.26974648,0.24822069,0.28837428,0.30669617
-1064.0829,0.93501137,0.61030207,3,7,0,1066.623,0.2351764,28.278311,0.27977431,0.28248317,0.33848711,0.32009657
-1062.8538,0.97255851,0.61030207,3,7,0,1066.4883,0.35844801,29.867875,0.28733438,0.27083953,0.29109417,0.32181644
-1063.5689,0.94298786,0.61030207,3,7,0,1065.9301,0.21922044,11.536375,0.24846396,0.26631919,0.30550451,0.2764915
-1064.0161,0.98774851,0.61030207,3,7,0,1065.7228,0.25124574,7.2999816,0.28012902,0.29257562,0.30499625,0.28763441
-1061.9176,0.95126246,0.61030207,3,7,0,1065.5487,0.29851545,18.502511,0.2520137,0.29330724,0.29976569,0.32170194
-1063.7486,0.69367201,0.61030207,3,7,0,1069.6256,0.21039489,20.896233,0.27401794,0.29711474,0.30871367,0.31930182
-1064.494,0.80655852,0.61030207,3,7,0,1069.0786,0.32296954,17.40163,0.27257376,0.2323165,0.28268193,0.33748122
-1063.2933,0.85262894,0.61030207,3,7,0,1069.728,0.30398048,15.671528,0.26451332,0.26391505,0.31249466,0.34582796
-1064.0329,0.95079553,0.61030207,3,7,0,1065.6848,0.33346381,30.700787,0.27801049,0.26885783,0.31994243,0.26752591
-1061.0121,0.87276815,0.61030207,2,3,0,1065.8601,0.28093229,22.077621,0.28377176,0.26314238,0.29792079,0.30412559
-1061.62,0.93548046,0.61030207,2,3,0,1062.7301,0.30489986,33.987055,0.29625297,0.26810789,0.29166522,0.3017427
-1062.2839,0.72838129,0.61030207,3,7,0,1069.1279,0.27912801,19.738078,0.2584556,0.2874517,0.31348569,0.27953603
-1063.8776,0.96991201,0.61030207,3,7,0,1064.8216,0.35124464,22.373196,0.27387313,0.26700286,0.29632259,0.34730777
-1062.0961,0.98659351,0.61030207,3,7,0,1065.114,0.23074302,29.995602,0.25749448,0.25522662,0.30497427,0.28481411
-1062.0926,0.88308504,0.61030207,3,7,0,1064.1943,0.33471026,15.086012,0.26674189,0.27724417,0.29871956,0.32628288
-1062.8161,0.97899639,0.61030207,3,7,0,1063.5247,0.34355833,19.348167,0.23704886,0.27388093,0.30608539,0.32707018
-1063.2742,0.90440672,0.61030207,3,7,0,1067.2536,0.29483362,18.128115,0.25718429,0.24698611,0.28605371,0.33966674
-1062.899,0.9963478,0.61030207,3,7,0,1064.2114,0.27743249,35.891942,0.2721229,0.28744954,0.32014782,0.27391534
-1064.6665,0.9493731,0.61030207,3,7,0,1065.7628,0.27746485,16.787162,0.27692719,0.23927574,0.28387144,0.34702041
-1062.8406,1,0.61030207,3,7,0,1066.2487,0.31130193,8.8894091,0.28525838,0.27741535,0.30096946,0.29341236
-1063.2959,0.99071291,0.61030207,2,7,0,1064.5957,0.37297209,10.581633,0.26316226,0.28520885,0.30862296,0.32431405
-1062.8371,0.91968162,0.61030207,3,7,0,1066.3954,0.25396206,26.181674,0.23169693,0.26424512,0.31704039,0.28021198
-1064.063,0.92578419,0.61030207,3,7,0,1066.6422,0.29379072,38.369378,0.23611885,0.2884703,0.31962744,0.2710764
-1063.0654,0.98593581,0.61030207,3,7,0,1066.0354,0.27954128,14.484981,0.28758928,0.26883797,0.2778867,0.32774357
-1064.6827,0.91234737,0.61030207,3,7,0,1067.5917,0.29605569,47.502577,0.27263584,0.331066,0.30047865,0.29796424
-1063.484,1,0.61030207,3,7,0,1065.1882,0.30053671,16.516698,0.26235983,0.22583936,0.31349487,0.32453585
-1063.1308,0.93859838,0.61030207,3,7,0,1067.1275,0.25224236,44.800061,0.27987371,0.23692252,0.31979928,0.3108604
-1064.0927,0.98113585,0.61030207,3,7,0,1066.2907,0.32536091,17.818567,0.24135349,0.28376196,0.34181583,0.28712198
-1065.6281,0.94820473,0.61030207,3,7,0,1066.9903,0.20309203,14.17567,0.29974917,0.24024028,0.27517102,0.32328689
-1064.6717,1,0.61030207,3,7,0,1068.2246,0.23218156,16.296892,0.20895659,0.27497553,0.3219261,0.30403537
-1062.418,0.86513664,0.61030207,3,7,0,1068.602,0.3479438,23.656554,0.29892909,0.26808051,0.29702039,0.30250592
-1064.1953,0.72829733,0.61030207,2,3,0,1070.7311,0.28509269,45.065756,0.30927707,0.28257901,0.33418465,0.29099946
-1064.0823,0.99305648,0.61030207,3,7,0,1067.0468,0.29709989,14.896707,0.227666,0.254706,0.27279488,0.32267157
-1062.7774,0.98810032,0.61030207,3,7,0,1065.8945,0.25692274,47.08832,0.2316585,0.28885366,0.29531299,0.30629932
-1061.5687,0.99287332,0.61030207,3,7,0,1064.1898,0.2793591,27.58504,0.28146923,0.27694645,0.3035772,0.28352355
-1064.1448,0.88070372,0.61030207,2,3,0,1064.4591,0.32039292,43.607542,0.26577204,0.28040442,0.31162999,0.26572864
-1065.1755,0.94905757,0.61030207,3,7,0,1067.5331,0.21558788,8.6561921,0.26594633,0.27689182,0.29195849,0.34500371
-1066.4613,0.9563219,0.61030207,2,3,0,1066.6578,0.22175303,8.507566,0.26241285,0.27887312,0.28928899,0.35581833
-1062.1692,1,0.61030207,2,3,0,1066.8484,0.21976445,19.711055,0.24978754,0.27923751,0.30190789,0.31268731
-1061.5936,0.80705871,0.61030207,3,7,0,1067.639,0.32138052,30.565099,0.28207562,0.2559549,0.29932963,0.29462387
-1062.8944,0.87101411,0.61030207,3,7,0,1064.3557,0.2563414,11.722227,0.26356342,0.23719213,0.28576009,0.30359327
-1063.3962,0.88629574,0.61030207,3,7,0,1069.4043,0.31421664,27.392995,0.2799333,0.31210544,0.32939364,0.31503204
-1064.3916,0.96907786,0.61030207,3,7,0,1065.8119,0.30662227,13.33971,0.25648595,0.2165615,0.29389175,0.30757625
-1062.2827,0.99232626,0.61030207,3,7,0,1066.113,0.25767425,21.739486,0.2713814,0.28989548,0.3253211,0.29299402
-1062.1314,0.8534115,0.61030207,3,7,0,1067.2591,0.28068873,17.911253,0.26629144,0.2532598,0.27684951,0.31779629
-1064.6615,0.89144064,0.61030207,2,3,0,1066.0242,0.23258962,55.609419,0.23894774,0.23160692,0.2803436,0.29556395
-1063.8197,1,0.61030207,3,7,0,1067.0788,0.32343463,9.2767653,0.28945927,0.30168093,0.31355913,0.31394318
-1063.8191,0.96970983,0.61030207,2,7,0,1066.3021,0.20883118,25.991038,0.23034182,0.23805786,0.30075788,0.29285016
-1061.5516,0.96440106,0.61030207,2,7,0,1065.4575,0.23978339,27.779748,0.25132058,0.24950949,0.30750024,0.30271575
-1061.4714,0.93117558,0.61030207,3,7,0,1062.939,0.29735953,37.98941,0.25642201,0.29396711,0.29389726,0.30643255
-1061.4728,0.94568497,0.61030207,3,7,0,1062.8961,0.24617608,25.054351,0.25532482,0.27407806,0.28479308,0.31000191
-1065.9453,0.76844209,0.61030207,2,7,0,1067.0756,0.24346539,27.095184,0.32545312,0.29932062,0.28353009,0.31439764
-1069.3213,0.6824117,0.61030207,3,7,0,1073.363,0.31429637,4.0721077,0.23673247,0.26336716,0.30837276,0.25147808
-1065.9078,0.94185191,0.61030207,3,7,0,1071.6172,0.20321452,30.493994,0.27675139,0.3045135,0.3040122,0.32802856
-1063.5796,1,0.61030207,3,7,0,1067.5034,0.21732805,30.532817,0.27500594,0.27072309,0.30513581,0.33102721
-1064.4466,0.99003168,0.61030207,3,7,0,1066.4612,0.37444223,18.42016,0.23173647,0.28498451,0.28968406,0.29320032
-1063.1862,0.98782426,0.61030207,3,7,0,1065.8091,0.21087218,16.866063,0.29237327,0.26524193,0.31574439,0.30427784
-1064.9004,0.91880251,0.61030207,2,7,0,1065.981,0.19204864,6.7072767,0.26369444,0.26242339,0.3313598,0.31493159
-1068.003,0.87299225,0.61030207,3,7,0,1069.6086,0.17155881,12.025694,0.30120183,0.25481659,0.26261904,0.27762207
-1068.0164,0.9845836,0.61030207,3,7,0,1072.0767,0.40661978,13.133495,0.23993741,0.28937645,0.3526432,0.33745056
-1068.644,0.99352614,0.61030207,3,7,0,1071.57,0.2092618,42.830649,0.2945635,0.2583178,0.25299072,0.269481
-1063.0098,1,0.61030207,3,7,0,1070.1925,0.27549359,11.498447,0.25609433,0.30387735,0.29426429,0.31320641
-1062.0595,0.99176192,0.61030207,3,7,0,1064.3395,0.25661207,17.907215,0.24332287,0.27265584,0.30831021,0.28419131
-1064.1495,0.92057185,0.61030207,2,7,0,1064.6931,0.22598698,41.938699,0.23311594,0.25811781,0.31008442,0.27486738
-1065.1409,0.98180196,0.61030207,3,7,0,1066.9992,0.34542326,25.729875,0.31940235,0.30008348,0.28062752,0.31719005
-1062.3781,0.99743252,0.61030207,2,3,0,1065.4169,0.33970992,29.045658,0.29846494,0.27792608,0.29182734,0.31338232
-1062.0831,0.87065789,0.61030207,3,7,0,1065.0194,0.21651638,19.46872,0.24774195,0.26259133,0.29286326,0.30684584
-1064.4619,0.85861988,0.61030207,3,7,0,1067.2073,0.33140432,37.357417,0.30253619,0.27029295,0.2938635,0.27155205
-1064.9376,0.8630399,0.61030207,2,3,0,1067.5094,0.34132038,25.936229,0.31480271,0.27772257,0.30363234,0.27272385
-1064.6275,0.91665049,0.61030207,3,7,0,1070.4895,0.26115754,17.476681,0.25884574,0.22416899,0.31521174,0.33826254
-1064.5754,0.98875656,0.61030207,3,7,0,1068.7641,0.27754747,35.545163,0.22409722,0.3058349,0.29887247,0.27890174
-1065.2548,0.96679881,0.61030207,3,7,0,1068.3882,0.28058951,12.621357,0.30450224,0.23014447,0.31498465,0.33265521
-1063.2778,0.9927118,0.61030207,2,7,0,1066.4374,0.26329356,23.968267,0.29475379,0.22776599,0.29641021,0.31216729
-1066.1563,0.8548658,0.61030207,2,3,0,1067.0036,0.2693666,19.515315,0.3120112,0.21397212,0.28440355,0.30533175
-1062.8181,0.98730714,0.61030207,3,7,0,1068.2331,0.26258093,22.770364,0.23840314,0.29885264,0.3223334,0.29831893
-1063.9731,0.94631865,0.61030207,3,7,0,1066.392,0.2626741,25.590943,0.22687517,0.23925285,0.33394082,0.29837486
-1063.5808,0.84221702,0.61030207,2,7,0,1068.2593,0.33661716,20.12989,0.26472482,0.22542496,0.31334448,0.31292361
-1063.0166,0.99548648,0.61030207,3,7,0,1064.9602,0.28110151,20.139996,0.2771376,0.23041753,0.32279152,0.29349731
-1062.1304,0.81209647,0.61030207,3,7,0,1068.2867,0.29640703,27.714459,0.27725578,0.29381946,0.32759972,0.3166687
-1062.1526,0.97791399,0.61030207,3,7,0,1063.9487,0.28526439,21.334659,0.25445904,0.24208534,0.28121652,0.29725738
-1063.2448,0.93630174,0.61030207,2,3,0,1063.8346,0.27411963,17.930304,0.24899955,0.24284798,0.27878447,0.2814515
-1065.9088,0.89506738,0.61030207,3,7,0,1067.6529,0.2166184,24.367495,0.26781422,0.23185627,0.34716473,0.3154377
-1061.4366,0.98175494,0.61030207,2,3,0,1066.8761,0.29469369,16.172794,0.26752624,0.26668303,0.32241787,0.30370587
-1061.4007,0.976283,0.61030207,3,7,0,1062.5805,0.25044716,35.998645,0.25128252,0.27239081,0.29322361,0.29302728
-1063.5707,0.83438187,0.61030207,3,7,0,1065.8886,0.31020568,17.484333,0.29921465,0.27957467,0.33389211,0.32599086
-1061.9222,1,0.61030207,3,7,0,1064.178,0.28446194,29.116045,0.24076095,0.26253483,0.27732183,0.30279197
-1062.4409,0.97488215,0.61030207,3,7,0,1063.78,0.33831495,12.960234,0.26287245,0.27574649,0.31781241,0.3251345
-1062.2753,0.94555896,0.61030207,3,7,0,1065.8178,0.30442908,12.759306,0.25997252,0.25779302,0.28880371,0.28856668
-1066.5384,0.87581449,0.61030207,2,3,0,1066.9437,0.17848133,40.840598,0.22779211,0.25550921,0.29725308,0.30676748
-1065.326,1,0.61030207,3,7,0,1070.3728,0.16641145,9.3739883,0.2666948,0.24939969,0.32761789,0.31582893
-1065.4022,0.98088583,0.61030207,3,7,0,1067.5032,0.16917029,9.5327692,0.22972988,0.2776573,0.32120326,0.3075884
-1064.3387,0.88557964,0.61030207,3,7,0,1068.9532,0.32077472,7.0840318,0.30597621,0.2802837,0.29307806,0.30649297
-1063.4781,0.96661993,0.61030207,3,7,0,1065.5916,0.25728277,59.017956,0.22850857,0.25434452,0.31394918,0.30254281
-1063.6313,0.99753817,0.61030207,3,7,0,1065.4291,0.32924968,10.572625,0.29488082,0.29820849,0.30341931,0.2955486
-1065.125,0.89761376,0.61030207,3,7,0,1068.0214,0.24760709,8.5251543,0.24770001,0.31392373,0.31296422,0.32361847
-1063.1887,0.99960668,0.61030207,3,7,0,1066.7965,0.21489575,19.894332,0.26179929,0.25915908,0.32174175,0.32599526
-1065.2366,0.76393319,0.61030207,3,7,0,1067.7695,0.40504912,5.5605223,0.26967004,0.2746587,0.28989603,0.287368
